Date,Service,Region,CostUSD,UsageQuantity
2026-02-20,Amazon S3,ap-northeast-1,1.23,7.07
2026-02-20,Amazon RDS,us-east-1,2.17,26.62
2026-02-20,Amazon RDS,us-west-2,1.44,17.75
2026-02-20,Amazon RDS,ap-northeast-1,0.72,8.88
2026-02-20,AWS Lambda,us-east-1,2.31,14.7
2026-02-20,AWS Lambda,us-west-2,1.54,9.8
2026-02-20,AWS Lambda,ap-northeast-1,0.77,4.9
2026-02-20,Amazon CloudFront,us-east-1,2.44,34.94
2026-02-20,Amazon CloudFront,us-west-2,1.63,23.29
2026-02-20,Amazon CloudFront,ap-northeast-1,0.81,11.65
2026-02-20,Amazon DynamoDB,us-east-1,0.93,21.25
2026-02-20,Amazon DynamoDB,us-west-2,0.62,14.17
2026-02-20,Amazon DynamoDB,ap-northeast-1,0.31,7.08
2026-02-20,Amazon EBS,us-east-1,0.43,34.41
2026-02-20,Amazon EBS,us-west-2,0.29,22.94
2026-02-20,Amazon EBS,ap-northeast-1,0.14,11.47
2026-02-20,Amazon VPC,us-east-1,2.36,16.5
2026-02-20,Amazon VPC,us-west-2,1.57,11.0
2026-02-20,Amazon VPC,ap-northeast-1,0.79,5.5
2026-02-20,Amazon Route 53,us-east-1,2.64,12.96
2026-02-20,Amazon Route 53,us-west-2,1.76,8.64
2026-02-20,Amazon Route 53,ap-northeast-1,0.88,4.32
2026-02-20,Amazon SNS,us-east-1,0.95,10.4
2026-02-20,Amazon SNS,us-west-2,0.63,6.93
2026-02-20,Amazon SNS,ap-northeast-1,0.32,3.47
2026-02-20,Amazon SQS,us-east-1,0.9,38.58
2026-02-20,Amazon SQS,us-west-2,0.6,25.72
2026-02-20,Amazon SQS,ap-northeast-1,0.3,12.86
2026-02-20,AWS Glue,us-east-1,1.4,29.66
2026-02-20,AWS Glue,us-west-2,0.93,19.77
2026-02-20,AWS Glue,ap-northeast-1,0.47,9.89
2026-02-20,Amazon Redshift,us-east-1,1.25,32.59
2026-02-20,Amazon Redshift,us-west-2,0.83,21.73
2026-02-20,Amazon Redshift,ap-northeast-1,0.42,10.86
2026-02-20,Amazon Athena,us-east-1,0.96,25.39
2026-02-20,Amazon Athena,us-west-2,0.64,16.93
2026-02-20,Amazon Athena,ap-northeast-1,0.32,8.46
2026-02-20,AWS Step Functions,us-east-1,2.58,48.28
2026-02-20,AWS Step Functions,us-west-2,1.72,32.19
2026-02-20,AWS Step Functions,ap-northeast-1,0.86,16.09
2026-02-20,Amazon EKS,us-east-1,3.44,19.07
2026-02-20,Amazon EKS,us-west-2,2.3,12.71
2026-02-20,Amazon EKS,ap-northeast-1,1.15,6.36
2026-02-20,Amazon ECS,us-east-1,3.53,46.38
2026-02-20,Amazon ECS,us-west-2,2.35,30.92
2026-02-20,Amazon ECS,ap-northeast-1,1.18,15.46
2026-02-20,AWS CloudTrail,us-east-1,0.06,16.57
2026-02-20,AWS CloudTrail,us-west-2,0.04,11.05
2026-02-20,AWS CloudTrail,ap-northeast-1,0.02,5.52
2026-02-20,Amazon CloudWatch,us-east-1,2.15,20.83
2026-02-20,Amazon CloudWatch,us-west-2,1.43,13.89
2026-02-20,Amazon CloudWatch,ap-northeast-1,0.71,6.94
2026-02-20,AWS KMS,us-east-1,2.0,11.96
2026-02-20,AWS KMS,us-west-2,1.33,7.97
2026-02-20,AWS KMS,ap-northeast-1,0.67,3.99
2026-02-21,Amazon EC2,us-east-1,4.61,10.78
2026-02-21,Amazon EC2,us-west-2,3.07,7.18
2026-02-21,Amazon EC2,ap-northeast-1,1.54,3.59
2026-02-21,Amazon S3,us-east-1,2.2,35.46
2026-02-21,Amazon S3,us-west-2,1.47,23.64
2026-02-21,Amazon S3,ap-northeast-1,0.73,11.82
2026-02-21,Amazon RDS,us-east-1,2.46,15.21
2026-02-21,Amazon RDS,us-west-2,1.64,10.14
2026-02-21,Amazon RDS,ap-northeast-1,0.82,5.07
2026-02-21,AWS Lambda,us-east-1,0.47,22.7
2026-02-21,AWS Lambda,us-west-2,0.32,15.13
2026-02-21,AWS Lambda,ap-northeast-1,0.16,7.57
2026-02-21,Amazon CloudFront,us-east-1,1.36,27.05
2026-02-21,Amazon CloudFront,us-west-2,0.91,18.03
2026-02-21,Amazon CloudFront,ap-northeast-1,0.45,9.02
2026-02-21,Amazon DynamoDB,us-east-1,0.4,33.13
2026-02-21,Amazon DynamoDB,us-west-2,0.27,22.09
2026-02-21,Amazon DynamoDB,ap-northeast-1,0.13,11.04
2026-02-21,Amazon EBS,us-east-1,2.67,26.9
2026-02-21,Amazon EBS,us-west-2,1.78,17.93
2026-02-21,Amazon EBS,ap-northeast-1,0.89,8.97
2026-02-21,Amazon VPC,us-east-1,4.66,20.62
2026-02-21,Amazon VPC,us-west-2,3.11,13.75
2026-02-21,Amazon VPC,ap-northeast-1,1.55,6.87
2026-02-21,Amazon Route 53,us-east-1,1.41,19.52
2026-02-21,Amazon Route 53,us-west-2,0.94,13.01
2026-02-21,Amazon Route 53,ap-northeast-1,0.47,6.51
2026-02-21,Amazon SNS,us-east-1,2.21,24.09
2026-02-21,Amazon SNS,us-west-2,1.47,16.06
2026-02-21,Amazon SNS,ap-northeast-1,0.74,8.03
2026-02-21,Amazon SQS,us-east-1,1.25,4.77
2026-02-21,Amazon SQS,us-west-2,0.84,3.18
2026-02-21,Amazon SQS,ap-northeast-1,0.42,1.59
2026-02-21,AWS Glue,us-east-1,1.66,28.6
2026-02-21,AWS Glue,us-west-2,1.11,19.07
2026-02-21,AWS Glue,ap-northeast-1,0.55,9.53
2026-02-21,Amazon Redshift,us-east-1,2.71,36.99
2026-02-21,Amazon Redshift,us-west-2,1.8,24.66
2026-02-21,Amazon Redshift,ap-northeast-1,0.9,12.33
2026-02-21,Amazon Athena,us-east-1,5.43,32.59
2026-02-21,Amazon Athena,us-west-2,3.62,21.73
2026-02-21,Amazon Athena,ap-northeast-1,1.81,10.86
2026-02-21,AWS Step Functions,us-east-1,4.58,32.67
2026-02-21,AWS Step Functions,us-west-2,3.05,21.78
2026-02-21,AWS Step Functions,ap-northeast-1,1.52,10.89
2026-02-21,Amazon EKS,us-east-1,5.07,43.51
2026-02-21,Amazon EKS,us-west-2,3.38,29.01
2026-02-21,Amazon EKS,ap-northeast-1,1.69,14.5
2026-02-21,Amazon ECS,us-east-1,3.92,32.06
2026-02-21,Amazon ECS,us-west-2,2.62,21.38
2026-02-21,Amazon ECS,ap-northeast-1,1.31,10.69
2026-02-21,AWS CloudTrail,us-east-1,2.19,24.59
2026-02-21,AWS CloudTrail,us-west-2,1.46,16.39
2026-02-21,AWS CloudTrail,ap-northeast-1,0.73,8.2
2026-02-21,Amazon CloudWatch,us-east-1,2.0,31.21
2026-02-21,Amazon CloudWatch,us-west-2,1.33,20.81
2026-02-21,Amazon CloudWatch,ap-northeast-1,0.67,10.4
2026-02-21,AWS KMS,us-east-1,1.42,23.09
2026-02-21,AWS KMS,us-west-2,0.95,15.39
2026-02-21,AWS KMS,ap-northeast-1,0.47,7.7
2026-02-22,Amazon EC2,us-east-1,0.0,42.23
2026-02-22,Amazon EC2,us-west-2,0.0,28.15
2026-02-22,Amazon EC2,ap-northeast-1,0.0,14.08
2026-02-22,Amazon S3,us-east-1,2.17,29.55
2026-02-22,Amazon S3,us-west-2,1.45,19.7
2026-02-22,Amazon S3,ap-northeast-1,0.72,9.85
2026-02-22,Amazon RDS,us-east-1,4.68,28.0
2026-02-22,Amazon RDS,us-west-2,3.12,18.67
2026-02-22,Amazon RDS,ap-northeast-1,1.56,9.33
2026-02-22,AWS Lambda,us-east-1,4.67,12.59
2026-02-22,AWS Lambda,us-west-2,3.11,8.39
2026-02-22,AWS Lambda,ap-northeast-1,1.55,4.2
2026-02-22,Amazon CloudFront,us-east-1,6.09,35.87
2026-02-22,Amazon CloudFront,us-west-2,4.06,23.91
2026-02-22,Amazon CloudFront,ap-northeast-1,2.03,11.96
2026-02-22,Amazon DynamoDB,us-east-1,2.81,39.25
2026-02-22,Amazon DynamoDB,us-west-2,1.88,26.17
2026-02-22,Amazon DynamoDB,ap-northeast-1,0.94,13.08
2026-02-22,Amazon EBS,us-east-1,0.74,22.11
2026-02-22,Amazon EBS,us-west-2,0.5,14.74
2026-02-22,Amazon EBS,ap-northeast-1,0.25,7.37
2026-02-22,Amazon VPC,us-east-1,4.67,6.33
2026-02-22,Amazon VPC,us-west-2,3.11,4.22
2026-02-22,Amazon VPC,ap-northeast-1,1.55,2.11
2026-02-22,Amazon Route 53,us-east-1,3.34,30.32
2026-02-22,Amazon Route 53,us-west-2,2.23,20.21
2026-02-22,Amazon Route 53,ap-northeast-1,1.11,10.11
2026-02-22,Amazon SNS,us-east-1,5.46,9.17
2026-02-22,Amazon SNS,us-west-2,3.64,6.11
2026-02-22,Amazon SNS,ap-northeast-1,1.82,3.06
2026-02-22,Amazon SQS,us-east-1,4.92,19.41
2026-02-22,Amazon SQS,us-west-2,3.28,12.94
2026-02-22,Amazon SQS,ap-northeast-1,1.64,6.47
2026-02-22,AWS Glue,us-east-1,1.83,12.78
2026-02-22,AWS Glue,us-west-2,1.22,8.52
2026-02-22,AWS Glue,ap-northeast-1,0.61,4.26
2026-02-22,Amazon Redshift,us-east-1,0.87,29.04
2026-02-22,Amazon Redshift,us-west-2,0.58,19.36
2026-02-22,Amazon Redshift,ap-northeast-1,0.29,9.68
2026-02-22,Amazon Athena,us-east-1,0.83,32.41
2026-02-22,Amazon Athena,us-west-2,0.55,21.6
2026-02-22,Amazon Athena,ap-northeast-1,0.28,10.8
2026-02-22,AWS Step Functions,us-east-1,1.5,12.87
2026-02-22,AWS Step Functions,us-west-2,1.0,8.58
2026-02-22,AWS Step Functions,ap-northeast-1,0.5,4.29
2026-02-22,Amazon EKS,us-east-1,1.71,28.36
2026-02-22,Amazon EKS,us-west-2,1.14,18.91
2026-02-22,Amazon EKS,ap-northeast-1,0.57,9.45
2026-02-22,Amazon ECS,us-east-1,2.08,25.34
2026-02-22,Amazon ECS,us-west-2,1.39,16.89
2026-02-22,Amazon ECS,ap-northeast-1,0.69,8.45
2026-02-22,AWS CloudTrail,us-east-1,3.54,35.83
2026-02-22,AWS CloudTrail,us-west-2,2.36,23.88
2026-02-22,AWS CloudTrail,ap-northeast-1,1.18,11.94
2026-02-22,Amazon CloudWatch,us-east-1,2.04,14.56
2026-02-22,Amazon CloudWatch,us-west-2,1.36,9.71
2026-02-22,Amazon CloudWatch,ap-northeast-1,0.68,4.85
2026-02-22,AWS KMS,us-east-1,2.62,29.7
2026-02-22,AWS KMS,us-west-2,1.74,19.8
2026-02-22,AWS KMS,ap-northeast-1,0.87,9.9
2026-02-23,Amazon EC2,us-east-1,0.31,16.09
2026-02-23,Amazon EC2,us-west-2,0.21,10.73
2026-02-23,Amazon EC2,ap-northeast-1,0.1,5.36
2026-02-23,Amazon S3,us-east-1,1.42,22.92
2026-02-23,Amazon S3,us-west-2,0.95,15.28
2026-02-23,Amazon S3,ap-northeast-1,0.47,7.64
2026-02-23,Amazon RDS,us-east-1,1.36,32.07
2026-02-23,Amazon RDS,us-west-2,0.91,21.38
2026-02-23,Amazon RDS,ap-northeast-1,0.45,10.69
2026-02-23,AWS Lambda,us-east-1,0.09,9.21
2026-02-23,AWS Lambda,us-west-2,0.06,6.14
2026-02-23,AWS Lambda,ap-northeast-1,0.03,3.07
2026-02-23,Amazon CloudFront,us-east-1,2.0,23.25
2026-02-23,Amazon CloudFront,us-west-2,1.33,15.5
2026-02-23,Amazon CloudFront,ap-northeast-1,0.67,7.75
2026-02-23,Amazon DynamoDB,us-east-1,0.32,18.93
2026-02-23,Amazon DynamoDB,us-west-2,0.21,12.62
2026-02-23,Amazon DynamoDB,ap-northeast-1,0.11,6.31
2026-02-23,Amazon EBS,us-east-1,1.9,21.07
2026-02-23,Amazon EBS,us-west-2,1.27,14.04
2026-02-23,Amazon EBS,ap-northeast-1,0.63,7.02
2026-02-23,Amazon VPC,us-east-1,2.73,18.39
2026-02-23,Amazon VPC,us-west-2,1.82,12.26
2026-02-23,Amazon VPC,ap-northeast-1,0.91,6.13
2026-02-23,Amazon Route 53,us-east-1,4.71,29.88
2026-02-23,Amazon Route 53,us-west-2,3.14,19.92
2026-02-23,Amazon Route 53,ap-northeast-1,1.57,9.96
2026-02-23,Amazon SNS,us-east-1,1.29,25.95
2026-02-23,Amazon SNS,us-west-2,0.86,17.3
2026-02-23,Amazon SNS,ap-northeast-1,0.43,8.65
2026-02-23,Amazon SQS,us-east-1,2.69,37.15
2026-02-23,Amazon SQS,us-west-2,1.79,24.76
2026-02-23,Amazon SQS,ap-northeast-1,0.9,12.38
2026-02-23,AWS Glue,us-east-1,1.6,32.67
2026-02-23,AWS Glue,us-west-2,1.07,21.78
2026-02-23,AWS Glue,ap-northeast-1,0.53,10.89
2026-02-23,Amazon Redshift,us-east-1,2.56,39.91
2026-02-23,Amazon Redshift,us-west-2,1.71,26.61
2026-02-23,Amazon Redshift,ap-northeast-1,0.85,13.3
2026-02-23,Amazon Athena,us-east-1,4.43,26.97
2026-02-23,Amazon Athena,us-west-2,2.96,17.98
2026-02-23,Amazon Athena,ap-northeast-1,1.48,8.99
2026-02-23,AWS Step Functions,us-east-1,2.1,30.07
2026-02-23,AWS Step Functions,us-west-2,1.4,20.04
2026-02-23,AWS Step Functions,ap-northeast-1,0.7,10.02
2026-02-23,Amazon EKS,us-east-1,2.23,41.8
2026-02-23,Amazon EKS,us-west-2,1.49,27.87
2026-02-23,Amazon EKS,ap-northeast-1,0.74,13.93
2026-02-23,Amazon ECS,us-east-1,2.62,20.95
2026-02-23,Amazon ECS,us-west-2,1.75,13.96
2026-02-23,Amazon ECS,ap-northeast-1,0.87,6.98
2026-02-23,AWS CloudTrail,us-east-1,1.81,12.87
2026-02-23,AWS CloudTrail,us-west-2,1.21,8.58
2026-02-23,AWS CloudTrail,ap-northeast-1,0.6,4.29
2026-02-23,Amazon CloudWatch,us-east-1,3.33,16.8
2026-02-23,Amazon CloudWatch,us-west-2,2.22,11.2
2026-02-23,Amazon CloudWatch,ap-northeast-1,1.11,5.6
2026-02-23,AWS KMS,us-east-1,4.14,12.07
2026-02-23,AWS KMS,us-west-2,2.76,8.05
2026-02-23,AWS KMS,ap-northeast-1,1.38,4.02
2026-02-24,Amazon EC2,us-east-1,2.69,36.5
2026-02-24,Amazon EC2,us-west-2,1.79,24.33
2026-02-24,Amazon EC2,ap-northeast-1,0.9,12.17
2026-02-24,Amazon S3,us-east-1,0.0,45.19
2026-02-24,Amazon S3,us-west-2,0.0,30.12
2026-02-24,Amazon S3,ap-northeast-1,0.0,15.06
2026-02-24,Amazon RDS,us-east-1,1.86,26.41
2026-02-24,Amazon RDS,us-west-2,1.24,17.61
2026-02-24,Amazon RDS,ap-northeast-1,0.62,8.8
2026-02-24,AWS Lambda,us-east-1,3.35,32.26
2026-02-24,AWS Lambda,us-west-2,2.24,21.51
2026-02-24,AWS Lambda,ap-northeast-1,1.12,10.75
2026-02-24,Amazon CloudFront,us-east-1,2.91,34.98
2026-02-24,Amazon CloudFront,us-west-2,1.94,23.32
2026-02-24,Amazon CloudFront,ap-northeast-1,0.97,11.66
2026-02-24,Amazon DynamoDB,us-east-1,3.28,42.61
2026-02-24,Amazon DynamoDB,us-west-2,2.19,28.41
2026-02-24,Amazon DynamoDB,ap-northeast-1,1.09,14.2
2026-02-24,Amazon EBS,us-east-1,3.29,44.65
2026-02-24,Amazon EBS,us-west-2,2.19,29.76
2026-02-24,Amazon EBS,ap-northeast-1,1.09,14.88
2026-02-24,Amazon VPC,us-east-1,3.85,6.94
2026-02-24,Amazon VPC,us-west-2,2.57,4.63
2026-02-24,Amazon VPC,ap-northeast-1,1.28,2.31
2026-02-24,Amazon Route 53,us-east-1,6.42,19.25
2026-02-24,Amazon Route 53,us-west-2,4.28,12.84
2026-02-24,Amazon Route 53,ap-northeast-1,2.14,6.42
2026-02-24,Amazon SNS,us-east-1,4.75,25.27
2026-02-24,Amazon SNS,us-west-2,3.16,16.85
2026-02-24,Amazon SNS,ap-northeast-1,1.58,8.42
2026-02-24,Amazon SQS,us-east-1,4.09,18.11
2026-02-24,Amazon SQS,us-west-2,2.73,12.08
2026-02-24,Amazon SQS,ap-northeast-1,1.36,6.04
2026-02-24,AWS Glue,us-east-1,3.44,22.47
2026-02-24,AWS Glue,us-west-2,2.29,14.98
2026-02-24,AWS Glue,ap-northeast-1,1.15,7.49
2026-02-24,Amazon Redshift,us-east-1,4.87,29.39
2026-02-24,Amazon Redshift,us-west-2,3.25,19.59
2026-02-24,Amazon Redshift,ap-northeast-1,1.62,9.79
2026-02-24,Amazon Athena,us-east-1,3.9,3.36
2026-02-24,Amazon Athena,us-west-2,2.6,2.24
2026-02-24,Amazon Athena,ap-northeast-1,1.3,1.12
2026-02-24,AWS Step Functions,us-east-1,2.37,29.11
2026-02-24,AWS Step Functions,us-west-2,1.58,19.4
2026-02-24,AWS Step Functions,ap-northeast-1,0.79,9.7
2026-02-24,Amazon EKS,us-east-1,2.83,34.61
2026-02-24,Amazon EKS,us-west-2,1.89,23.07
2026-02-24,Amazon EKS,ap-northeast-1,0.94,11.54
2026-02-24,Amazon ECS,us-east-1,1.95,25.49
2026-02-24,Amazon ECS,us-west-2,1.3,16.99
2026-02-24,Amazon ECS,ap-northeast-1,0.65,8.5
2026-02-24,AWS CloudTrail,us-east-1,4.27,2.21
2026-02-24,AWS CloudTrail,us-west-2,2.85,1.48
2026-02-24,AWS CloudTrail,ap-northeast-1,1.42,0.74
2026-02-24,Amazon CloudWatch,us-east-1,3.38,21.66
2026-02-24,Amazon CloudWatch,us-west-2,2.26,14.44
2026-02-24,Amazon CloudWatch,ap-northeast-1,1.13,7.22
2026-02-24,AWS KMS,us-east-1,1.13,28.36
2026-02-24,AWS KMS,us-west-2,0.75,18.91
2026-02-24,AWS KMS,ap-northeast-1,0.38,9.45
2026-02-25,Amazon EC2,us-east-1,4.34,35.39
2026-02-25,Amazon EC2,us-west-2,2.89,23.59
2026-02-25,Amazon EC2,ap-northeast-1,1.45,11.8
2026-02-25,Amazon S3,us-east-1,2.29,33.76
2026-02-25,Amazon S3,us-west-2,1.53,22.5
2026-02-25,Amazon S3,ap-northeast-1,0.76,11.25
2026-02-25,Amazon RDS,us-east-1,3.8,24.12
2026-02-25,Amazon RDS,us-west-2,2.53,16.08
2026-02-25,Amazon RDS,ap-northeast-1,1.27,8.04
2026-02-25,AWS Lambda,us-east-1,1.46,18.65
2026-02-25,AWS Lambda,us-west-2,0.97,12.43
2026-02-25,AWS Lambda,ap-northeast-1,0.49,6.22
2026-02-25,Amazon CloudFront,us-east-1,3.75,24.58
2026-02-25,Amazon CloudFront,us-west-2,2.5,16.39
2026-02-25,Amazon CloudFront,ap-northeast-1,1.25,8.19
2026-02-25,Amazon DynamoDB,us-east-1,0.93,8.15
2026-02-25,Amazon DynamoDB,us-west-2,0.62,5.43
2026-02-25,Amazon DynamoDB,ap-northeast-1,0.31,2.72
2026-02-25,Amazon EBS,us-east-1,3.75,19.53
2026-02-25,Amazon EBS,us-west-2,2.5,13.02
2026-02-25,Amazon EBS,ap-northeast-1,1.25,6.51
2026-02-25,Amazon VPC,us-east-1,3.0,37.4
2026-02-25,Amazon VPC,us-west-2,2.0,24.93
2026-02-25,Amazon VPC,ap-northeast-1,1.0,12.46
2026-02-25,Amazon Route 53,us-east-1,0.54,24.55
2026-02-25,Amazon Route 53,us-west-2,0.36,16.37
2026-02-25,Amazon Route 53,ap-northeast-1,0.18,8.18
2026-02-25,Amazon SNS,us-east-1,2.25,28.8
2026-02-25,Amazon SNS,us-west-2,1.5,19.2
2026-02-25,Amazon SNS,ap-northeast-1,0.75,9.6
2026-02-25,Amazon SQS,us-east-1,4.36,11.71
2026-02-25,Amazon SQS,us-west-2,2.91,7.8
2026-02-25,Amazon SQS,ap-northeast-1,1.45,3.9
2026-02-25,AWS Glue,us-east-1,3.35,35.31
2026-02-25,AWS Glue,us-west-2,2.24,23.54
2026-02-25,AWS Glue,ap-northeast-1,1.12,11.77
2026-02-25,Amazon Redshift,us-east-1,2.22,23.62
2026-02-25,Amazon Redshift,us-west-2,1.48,15.75
2026-02-25,Amazon Redshift,ap-northeast-1,0.74,7.88
2026-02-25,Amazon Athena,us-east-1,3.13,28.45
2026-02-25,Amazon Athena,us-west-2,2.09,18.97
2026-02-25,Amazon Athena,ap-northeast-1,1.04,9.48
2026-02-25,AWS Step Functions,us-east-1,3.38,30.61
2026-02-25,AWS Step Functions,us-west-2,2.25,20.41
2026-02-25,AWS Step Functions,ap-northeast-1,1.12,10.2
2026-02-25,Amazon EKS,us-east-1,1.02,34.91
2026-02-25,Amazon EKS,us-west-2,0.68,23.27
2026-02-25,Amazon EKS,ap-northeast-1,0.34,11.63
2026-02-25,Amazon ECS,us-east-1,4.25,26.86
2026-02-25,Amazon ECS,us-west-2,2.83,17.91
2026-02-25,Amazon ECS,ap-northeast-1,1.42,8.95
2026-02-25,AWS CloudTrail,us-east-1,0.26,23.86
2026-02-25,AWS CloudTrail,us-west-2,0.17,15.9
2026-02-25,AWS CloudTrail,ap-northeast-1,0.09,7.95
2026-02-25,Amazon CloudWatch,us-east-1,2.79,13.55
2026-02-25,Amazon CloudWatch,us-west-2,1.86,9.04
2026-02-25,Amazon CloudWatch,ap-northeast-1,0.93,4.52
2026-02-25,AWS KMS,us-east-1,1.96,10.9
2026-02-25,AWS KMS,us-west-2,1.31,7.27
2026-02-25,AWS KMS,ap-northeast-1,0.65,3.63
2026-02-26,Amazon EC2,us-east-1,3.41,26.66
2026-02-26,Amazon EC2,us-west-2,2.27,17.77
2026-02-26,Amazon EC2,ap-northeast-1,1.14,8.89
2026-02-26,Amazon S3,us-east-1,0.03,28.52
2026-02-26,Amazon S3,us-west-2,0.02,19.01
2026-02-26,Amazon S3,ap-northeast-1,0.01,9.5
2026-02-26,Amazon RDS,us-east-1,2.42,30.16
2026-02-26,Amazon RDS,us-west-2,1.61,20.11
2026-02-26,Amazon RDS,ap-northeast-1,0.8,10.05
2026-02-26,AWS Lambda,us-east-1,1.92,16.98
2026-02-26,AWS Lambda,us-west-2,1.28,11.32
2026-02-26,AWS Lambda,ap-northeast-1,0.64,5.66
2026-02-26,Amazon CloudFront,us-east-1,1.34,19.62
2026-02-26,Amazon CloudFront,us-west-2,0.9,13.08
2026-02-26,Amazon CloudFront,ap-northeast-1,0.45,6.54
2026-02-26,Amazon DynamoDB,us-east-1,2.53,26.48
2026-02-26,Amazon DynamoDB,us-west-2,1.69,17.65
2026-02-26,Amazon DynamoDB,ap-northeast-1,0.84,8.83
2026-02-26,Amazon EBS,us-east-1,2.21,20.77
2026-02-26,Amazon EBS,us-west-2,1.48,13.84
2026-02-26,Amazon EBS,ap-northeast-1,0.74,6.92
2026-02-26,Amazon VPC,us-east-1,1.98,50.08
2026-02-26,Amazon VPC,us-west-2,1.32,33.38
2026-02-26,Amazon VPC,ap-northeast-1,0.66,16.69
2026-02-26,Amazon Route 53,us-east-1,1.34,19.42
2026-02-26,Amazon Route 53,us-west-2,0.9,12.95
2026-02-26,Amazon Route 53,ap-northeast-1,0.45,6.47
2026-02-26,Amazon SNS,us-east-1,7.44,29.21
2026-02-26,Amazon SNS,us-west-2,4.96,19.47
2026-02-26,Amazon SNS,ap-northeast-1,2.48,9.74
2026-02-26,Amazon SQS,us-east-1,0.43,33.42
2026-02-26,Amazon SQS,us-west-2,0.29,22.28
2026-02-26,Amazon SQS,ap-northeast-1,0.14,11.14
2026-02-26,AWS Glue,us-east-1,1.14,34.09
2026-02-26,AWS Glue,us-west-2,0.76,22.73
2026-02-26,AWS Glue,ap-northeast-1,0.38,11.36
2026-02-26,Amazon Redshift,us-east-1,2.19,20.6
2026-02-26,Amazon Redshift,us-west-2,1.46,13.73
2026-02-26,Amazon Redshift,ap-northeast-1,0.73,6.87
2026-02-26,Amazon Athena,us-east-1,4.92,30.66
2026-02-26,Amazon Athena,us-west-2,3.28,20.44
2026-02-26,Amazon Athena,ap-northeast-1,1.64,10.22
2026-02-26,AWS Step Functions,us-east-1,3.96,29.35
2026-02-26,AWS Step Functions,us-west-2,2.64,19.57
2026-02-26,AWS Step Functions,ap-northeast-1,1.32,9.78
2026-02-26,Amazon EKS,us-east-1,1.83,31.11
2026-02-26,Amazon EKS,us-west-2,1.22,20.74
2026-02-26,Amazon EKS,ap-northeast-1,0.61,10.37
2026-02-26,Amazon ECS,us-east-1,4.32,26.34
2026-02-26,Amazon ECS,us-west-2,2.88,17.56
2026-02-26,Amazon ECS,ap-northeast-1,1.44,8.78
2026-02-26,AWS CloudTrail,us-east-1,5.2,33.51
2026-02-26,AWS CloudTrail,us-west-2,3.47,22.34
2026-02-26,AWS CloudTrail,ap-northeast-1,1.73,11.17
2026-02-26,Amazon CloudWatch,us-east-1,2.82,27.52
2026-02-26,Amazon CloudWatch,us-west-2,1.88,18.34
2026-02-26,Amazon CloudWatch,ap-northeast-1,0.94,9.17
2026-02-26,AWS KMS,us-east-1,2.71,12.49
2026-02-26,AWS KMS,us-west-2,1.8,8.33
2026-02-26,AWS KMS,ap-northeast-1,0.9,4.16
2026-02-27,Amazon EC2,us-east-1,2.37,27.21
2026-02-27,Amazon EC2,us-west-2,1.58,18.14
2026-02-27,Amazon EC2,ap-northeast-1,0.79,9.07
2026-02-27,Amazon S3,us-east-1,1.88,28.38
2026-02-27,Amazon S3,us-west-2,1.25,18.92
2026-02-27,Amazon S3,ap-northeast-1,0.62,9.46
2026-02-27,Amazon RDS,us-east-1,2.53,32.73
2026-02-27,Amazon RDS,us-west-2,1.69,21.82
2026-02-27,Amazon RDS,ap-northeast-1,0.84,10.91
2026-02-27,AWS Lambda,us-east-1,3.5,26.67
2026-02-27,AWS Lambda,us-west-2,2.33,17.78
2026-02-27,AWS Lambda,ap-northeast-1,1.17,8.89
2026-02-27,Amazon CloudFront,us-east-1,0.45,42.91
2026-02-27,Amazon CloudFront,us-west-2,0.3,28.6
2026-02-27,Amazon CloudFront,ap-northeast-1,0.15,14.3
2026-02-27,Amazon DynamoDB,us-east-1,2.29,24.19
2026-02-27,Amazon DynamoDB,us-west-2,1.52,16.13
2026-02-27,Amazon DynamoDB,ap-northeast-1,0.76,8.06
2026-02-27,Amazon EBS,us-east-1,1.99,20.11
2026-02-27,Amazon EBS,us-west-2,1.32,13.41
2026-02-27,Amazon EBS,ap-northeast-1,0.66,6.7
2026-02-27,Amazon VPC,us-east-1,4.82,38.86
2026-02-27,Amazon VPC,us-west-2,3.21,25.91
2026-02-27,Amazon VPC,ap-northeast-1,1.6,12.95
2026-02-27,Amazon Route 53,us-east-1,3.17,23.93
2026-02-27,Amazon Route 53,us-west-2,2.11,15.95
2026-02-27,Amazon Route 53,ap-northeast-1,1.05,7.97
2026-02-27,Amazon SNS,us-east-1,3.43,25.74
2026-02-27,Amazon SNS,us-west-2,2.29,17.16
2026-02-27,Amazon SNS,ap-northeast-1,1.14,8.58
2026-02-27,Amazon SQS,us-east-1,2.21,28.38
2026-02-27,Amazon SQS,us-west-2,1.48,18.92
2026-02-27,Amazon SQS,ap-northeast-1,0.74,9.46
2026-02-27,AWS Glue,us-east-1,1.84,27.52
2026-02-27,AWS Glue,us-west-2,1.23,18.35
2026-02-27,AWS Glue,ap-northeast-1,0.61,9.17
2026-02-27,Amazon Redshift,us-east-1,2.81,31.03
2026-02-27,Amazon Redshift,us-west-2,1.87,20.69
2026-02-27,Amazon Redshift,ap-northeast-1,0.94,10.34
2026-02-27,Amazon Athena,us-east-1,1.57,32.1
2026-02-27,Amazon Athena,us-west-2,1.05,21.4
2026-02-27,Amazon Athena,ap-northeast-1,0.52,10.7
2026-02-27,AWS Step Functions,us-east-1,1.14,19.27
